[15 | 89.30] loss=3.70 avg=2.90 [16 | 95.25] loss=2.88 avg=2.89
[17 | 101.18] loss=2.82 avg=2.89
"You mean you would not have to be afraid?" replied the little girl. "When I think I have grown the strength to fly off into the forest, which is my hope, nothing will ever be able to help me in that fight; but perhaps I should die. If you go out there in the forest, you should go through the bush so that the whole earth has an impression of you like a bird." 

"What is this thing," said the $Villain, "that I have done?" 

And the little girl said, 

"It is a small bird that is quite young. It flies as usual. And if I do not take it off at all, there will be no harm done. If only it were that young, you may never get the fright you were so afraid of." 

This little girl went through the bush quite like a bird: she would not move; and then she said to the trees, 

"If I do not go out there, let me tell you a little something!" 

And the forest in which the little girl was living was

[400 | 2528.92] loss=2.68 avg=2.84
[401 | 2534.66] loss=2.91 avg=2.84
[402 | 2540.40] loss=2.86 avg=2.84
[403 | 2546.15] loss=2.54 avg=2.84
[404 | 2551.93] loss=2.42 avg=2.83
[405 | 2557.67] loss=3.38 avg=2.84
[406 | 2563.47] loss=2.59 avg=2.84
[407 | 2569.22] loss=2.64 avg=2.84
[408 | 2574.96] loss=2.59 avg=2.83
[409 | 2580.69] loss=2.45 avg=2.83
[410 | 2586.45] loss=2.77 avg=2.83
[411 | 2592.22] loss=2.74 avg=2.83
[412 | 2597.98] loss=2.34 avg=2.82
[413 | 2603.74] loss=2.66 avg=2.82
[414 | 2609.48] loss=3.25 avg=2.83
[415 | 2615.24] loss=2.80 avg=2.83
[416 | 2620.96] loss=2.13 avg=2.82
[417 | 2626.68] loss=2.37 avg=2.81
[418 | 2632.44] loss=2.63 avg=2.81
[419 | 2638.17] loss=2.72 avg=2.81
[420 | 2643.90] loss=2.99 avg=2.81
[421 | 2649.66] loss=2.49 avg=2.81
[422 | 2655.42] loss=3.55 avg=2.82
[423 | 2661.19] loss=2.88 avg=2.82
[424 | 2666.93] loss=2.40 avg=2.81
[425 | 2672.68] loss=3.70 avg=2.82
[426 | 2678.44] loss=2.74 avg=2.82
[427 | 2684.22] loss=2.09 avg=2.81
[428 | 2689.97] loss=2.63 avg=2.81
[429 | 2695.72] loss=2.50 avg=2.81
[430 | 2701.49] loss=2.93 avg=2.81
[431 | 2707.23] loss=2.64 avg=2.81
[432 | 2713.00] loss=3.48 avg=2.82
[433 | 2718.79] loss=2.57 avg=2.81
[434 | 2724.54] loss=2.75 avg=2.81
[435 | 2730.30] loss=3.20 avg=2.82
[436 | 2736.08] loss=2.86 avg=2.82
[437 | 2741.83] loss=2.40 avg=2.81
[438 | 2747.60] loss=2.51 avg=2.81
[439 | 2753.38] loss=3.16 avg=2.81
[440 | 2759.13] loss=2.88 avg=2.81
[441 | 2764.89] loss=2.95 avg=2.81
[442 | 2770.68] loss=2.42 avg=2.81
[443 | 2776.51] loss=2.49 avg=2.81
[444 | 2782.44] loss=2.67 avg=2.81
[445 | 2788.30] loss=2.65 avg=2.80
[446 | 2794.04] loss=2.73 avg=2.80
[447 | 2799.73] loss=3.24 avg=2.81
[448 | 2805.47] loss=3.88 avg=2.82
[449 | 2811.20] loss=2.26 avg=2.81
[450 | 2816.93] loss=2.81 avg=2.81
[451 | 2822.65] loss=2.42 avg=2.81
[452 | 2828.37] loss=2.41 avg=2.81
[453 | 2834.09] loss=3.23 avg=2.81
[454 | 2839.83] loss=2.35 avg=2.81
[455 | 2845.53] loss=2.43 avg=2.80
[456 | 2851.25] loss=2.45 avg=2.80
[457 | 2856.96] loss=2.58 avg=2.80
[458 | 2862.71] loss=2.45 avg=2.79
[459 | 2868.47] loss=2.64 avg=2.79
[460 | 2874.20] loss=3.10 avg=2.79
[461 | 2879.94] loss=2.11 avg=2.79
[462 | 2885.69] loss=2.05 avg=2.78
[463 | 2891.40] loss=2.60 avg=2.78
[464 | 2897.13] loss=2.72 avg=2.78
[465 | 2902.87] loss=2.18 avg=2.77
[466 | 2908.57] loss=2.33 avg=2.77
[467 | 2914.27] loss=2.62 avg=2.77
[468 | 2920.00] loss=3.77 avg=2.78
[469 | 2925.84] loss=2.55 avg=2.77
[470 | 2931.62] loss=2.48 avg=2.77
[471 | 2937.35] loss=2.47 avg=2.77
[472 | 2943.08] loss=2.50 avg=2.76
[473 | 2948.80] loss=2.49 avg=2.76
[474 | 2954.51] loss=2.15 avg=2.76
[475 | 2960.22] loss=2.57 avg=2.75
[476 | 2965.94] loss=2.65 avg=2.75
[477 | 2971.65] loss=2.42 avg=2.75
[478 | 2977.40] loss=2.38 avg=2.75
[479 | 2983.12] loss=3.68 avg=2.75
[480 | 2988.83] loss=2.36 avg=2.75
[481 | 2994.55] loss=2.53 avg=2.75
[482 | 3000.33] loss=2.61 avg=2.75
[483 | 3006.07] loss=3.24 avg=2.75
[484 | 3011.91] loss=4.03 avg=2.76
[485 | 3017.60] loss=2.24 avg=2.76
[486 | 3023.35] loss=2.45 avg=2.76
[487 | 3029.08] loss=3.50 avg=2.76
[488 | 3034.81] loss=2.51 avg=2.76
[489 | 3040.55] loss=3.01 avg=2.76
[490 | 3046.26] loss=3.32 avg=2.77
[491 | 3051.95] loss=3.18 avg=2.77
[492 | 3057.69] loss=3.14 avg=2.78
[493 | 3063.41] loss=3.52 avg=2.78
[494 | 3069.16] loss=2.73 avg=2.78
[495 | 3074.86] loss=2.71 avg=2.78
[496 | 3080.60] loss=2.72 avg=2.78
[497 | 3086.29] loss=2.77 avg=2.78
[498 | 3092.03] loss=3.06 avg=2.79
[499 | 3097.74] loss=2.61 avg=2.78
Generating samples...
======== SAMPLE 1 ========
 said the father. "Do you want to be our judge, or do you want to be our captain?" "I like that," said the boy. "Let me go, and he wants to try that." When they returned to their room, the father and the mother sat down opposite to one another, and cried out, "O dear little girl, who is the fairest one to run our hands in this court-yard for the sake of a boy like you who is our judge, and wants to be our captain?" 

"He will let him!" said the father, taking the boy in his arms and gently lifting him beside him. 

"Oh, so beautiful!" cried the mother, "and so dear to me, dear little girl!" The boy came into the court-yard, and was sitting on the bench beside the father of his sister, who was watching, with the mother who was staring, as if in ecstasy, with the heart of tears. She had to lift him and stand beside her to keep him, but she was unable to do so, so the father took the boy away, and laid himself up beside her. The mother, in an agony, cried out, "Oh, my child, my dear baby! my god! my child! oh so beautiful! my dear little girl! my darling child, my darling little girl! my dear little girl!" 

"Oh, my child! my darling little girl!" said the father. "Letting him come into the court-yard, you know, is not a good thing at the earliest, but by the third day, he will do it. Let it have its way. Let it have its way, and so do I!" 

So the father pulled the boy under a bush, so that each one of them moved into the yard and sat down beside him, in a very gentle and loving and pleasant sleep. The mother, after hearing these words, went over to the father to see if his sister was asleep, and then sat down beside him, and said, "O dear little girl!" 

"He will come into your court-yard," said the mother, so as to keep him out of the room for the sake of the child. The father, as this had been his way of doing things of late, thought that the little girl should be in the yard, and would not come in, but went off for her own life and would not be in the court-yard. She had to be kept where the court-yard was and in the yard by means of an iron-clamp. But that was so much more difficult. So she took his name and made him $P$$$$$, then took his father's name and made him $$P$$$$, and so on. 

By the second day of the third week, the father awoke by putting up the iron-clamp; and when he had put his hair all over it, it was a very heavy one. He looked at his wife, with one eye opened, and said, "I am so angry, that I cannot say a word; for I want to see a judge." 

He looked at his daughter, and said, "I want to watch a judge." 

He looked at the maiden, and said, "I want to see a judge." "Yes," said she, "you could have gone into the court-yard for the sake of the maiden, but you can't have gone in." In her heart, she was so deeply in love with the father that she felt not only that she should not have been there, but that she should have gone into her father's court-yard all in the day, just as the maiden did. 

"Then," he went on, "the maiden would have been very angry; as her heart must have been so deeply in love with that father, she must have done her duty in the court-yard in a little while, and never made it through." 

So her mother and the maiden met, and the maiden asked, "Will you watch a judge?" 

"I can't," answered her father. 

"He was never in the court-yard?" cried the maiden. 

So she was taken to the court-yard, and sat in a chamber, which the maiden had. There she sat in the same way, with the maiden and the maiden, until midnight when they were very near, in the morning she had given birth; and by their birth she had been a son, and was to remain a son long beyond. 

"So," he said, "this is my daughter to follow me; she was so very lovely to me in that time; I never knew her to be so beautiful or so beautiful in her eyes. Her hair came into it, and she had to take it. I would not put it off

[500 | 3159.25] loss=2.47 avg=2.78
[501 | 3164.93] loss=2.37 avg=2.78
[502 | 3170.62] loss=2.35 avg=2.77
[503 | 3176.31] loss=2.36 avg=2.77
[504 | 3182.04] loss=2.27 avg=2.76
[505 | 3187.77] loss=2.67 avg=2.76
[506 | 3193.50] loss=3.12 avg=2.77
[507 | 3199.22] loss=3.52 avg=2.77
[508 | 3204.93] loss=3.02 avg=2.78
[509 | 3210.66] loss=2.26 avg=2.77
[510 | 3216.38] loss=1.98 avg=2.76
[511 | 3222.08] loss=2.57 avg=2.76
[512 | 3227.79] loss=3.61 avg=2.77
[513 | 3233.54] loss=2.54 avg=2.77
[514 | 3239.27] loss=2.72 avg=2.77
[515 | 3244.95] loss=2.28 avg=2.76
[516 | 3250.66] loss=2.63 avg=2.76
[517 | 3256.35] loss=2.60 avg=2.76
[518 | 3262.05] loss=3.52 avg=2.77
[519 | 3267.79] loss=3.41 avg=2.77
[520 | 3273.53] loss=3.21 avg=2.78
[521 | 3279.24] loss=2.64 avg=2.78
[522 | 3284.93] loss=3.19 avg=2.78
[523 | 3290.66] loss=2.60 avg=2.78
[524 | 3296.38] loss=3.20 avg=2.78
[525 | 3302.11] loss=2.62 avg=2.78
[526 | 3307.82] loss=3.47 avg=2.79
[527 | 3313.52] loss=4.03 avg=2.80
[528 | 3319.28] loss=2.38 avg=2.80
[529 | 3325.04] loss=2.53 avg=2.79
[530 | 3330.95] loss=3.24 avg=2.80
[531 | 3336.67] loss=3.19 avg=2.80
[532 | 3342.35] loss=1.78 avg=2.79
[533 | 3348.19] loss=2.80 avg=2.79
[534 | 3353.96] loss=3.17 avg=2.80
[535 | 3359.89] loss=2.70 avg=2.79
[536 | 3365.73] loss=2.74 avg=2.79
[537 | 3371.46] loss=3.09 avg=2.80
[538 | 3377.22] loss=3.02 avg=2.80
[539 | 3382.95] loss=2.98 avg=2.80
[540 | 3388.67] loss=3.34 avg=2.81
[541 | 3394.38] loss=3.56 avg=2.81
[542 | 3400.12] loss=3.13 avg=2.82
[543 | 3405.82] loss=3.18 avg=2.82
[544 | 3411.57] loss=2.41 avg=2.82
[545 | 3417.32] loss=3.25 avg=2.82
[546 | 3423.01] loss=2.51 avg=2.82
[547 | 3428.73] loss=2.65 avg=2.82
[548 | 3434.42] loss=2.40 avg=2.81
[549 | 3440.12] loss=2.64 avg=2.81
[550 | 3445.82] loss=3.17 avg=2.81
[551 | 3451.54] loss=2.39 avg=2.81
[552 | 3457.26] loss=2.77 avg=2.81
[553 | 3462.95] loss=3.54 avg=2.82
[554 | 3468.70] loss=2.43 avg=2.81
[555 | 3474.42] loss=2.76 avg=2.81
[556 | 3480.11] loss=2.65 avg=2.81
[557 | 3485.82] loss=2.32 avg=2.81
[558 | 3491.53] loss=1.06 avg=2.79
[559 | 3497.26] loss=2.70 avg=2.79
[560 | 3502.99] loss=3.12 avg=2.79
[561 | 3508.69] loss=2.08 avg=2.78
[562 | 3514.41] loss=2.79 avg=2.78
[563 | 3520.10] loss=3.54 avg=2.79
[564 | 3525.83] loss=3.62 avg=2.80
[565 | 3531.56] loss=2.73 avg=2.80
[566 | 3537.29] loss=3.19 avg=2.80
[567 | 3543.03] loss=2.90 avg=2.80
[568 | 3548.79] loss=2.75 avg=2.80
[569 | 3554.54] loss=2.78 avg=2.80
[570 | 3560.26] loss=3.51 avg=2.81
[571 | 3565.97] loss=2.49 avg=2.81
[572 | 3571.70] loss=0.85 avg=2.79
[573 | 3577.39] loss=2.39 avg=2.78
[574 | 3583.08] loss=2.64 avg=2.78
[575 | 3588.81] loss=3.09 avg=2.78
[576 | 3594.52] loss=3.48 avg=2.79
[577 | 3600.25] loss=2.77 avg=2.79
[578 | 3605.94] loss=2.15 avg=2.78
[579 | 3611.67] loss=3.44 avg=2.79
[580 | 3617.39] loss=2.43 avg=2.79
[581 | 3623.12] loss=3.09 avg=2.79
[582 | 3628.82] loss=2.80 avg=2.79
[583 | 3634.58] loss=2.83 avg=2.79
[584 | 3640.27] loss=3.01 avg=2.79
[585 | 3646.00] loss=2.91 avg=2.79
[586 | 3651.74] loss=2.62 avg=2.79
[587 | 3657.46] loss=3.27 avg=2.80
[588 | 3663.18] loss=2.48 avg=2.79
[589 | 3668.90] loss=2.36 avg=2.79
[590 | 3674.60] loss=2.78 avg=2.79
[591 | 3680.29] loss=2.64 avg=2.79
[592 | 3686.01] loss=3.17 avg=2.79
[593 | 3691.73] loss=2.85 avg=2.79
[594 | 3697.45] loss=3.09 avg=2.80
[595 | 3703.18] loss=3.90 avg=2.81
[596 | 3708.92] loss=2.16 avg=2.80
[597 | 3714.62] loss=3.21 avg=2.80
[598 | 3720.37] loss=3.33 avg=2.81
[599 | 3726.07] loss=2.51 avg=2.81
Generating samples...
======== SAMPLE 1 ========
 the day he made it to the top on his broom and fell asleep. 

The following morning he walked to a house where he was about to take his leave of his wife, when the door suddenly opened and he saw a pair of white foxes approaching through. 

"Where are you looking for?" asked the fox who was looking out over the country. 

"My wife and I are coming from another country," answered he. "I am just about to leave and to go to her!" 

"It is going to be very costly to hire her!" repeated the fox, and he went on his way to a bank, where he was to hold his wife and the two of them became very friendly. 

The fox told him that although he would not go to his wife and leave her as he had promised, he would take her for his companion. 

So he took her down to the bank, and said goodbye to her and rode off to his cottage on his broom. 

When he returned to his cottage he found the fox standing next to a small fire. 

"Well, you are all right then!" he said. "It is a very nice day and I did not know it, for the trees are not yet growing. The forest is now very green and I feel very happy and well-wisher for both of you, for you have a great fortune." 

The fox then set the broom on fire, and he began to tell tales of his adventures. The stories made him look for both his wife and the two of them. 

"All right, now," said he, "let us set out on our own journeys to each other." 

"We are to go on our own journeys to each other," said the two foxes. 

"We will," pleaded the third time and the next. "We will go on our own journeys back into the forest." 

"We shall be back to you in a very long time," said the third time. 

"How long?" asked the last time. 

"A long time. I have been waiting for you for the next six months, and I will give you your present as I am going to leave her for the rest of your lives. I have been waiting for you for two years, and I will give you all the present you desire, as your present. You have a very special gift in the world. You can be a dog that can come and eat you alive. If only you would give you one penny more." 

"I suppose that is the most natural thing for the animal," agreed the third time; "but I beg your pardon for saying that no matter what you are doing, you must be very careful with these things." 

"I ought to have done that. If I was to make you pay, it is because I have been doing it. And I am very pleased that you have done it. When has it been your day? When can you tell me where it happened?" 

"It has happened. I was traveling on my own journey from one end of the forest to the other, so I would have done anything. You have no doubt that it was my little girl who came to me, and I cannot imagine that I did not know that a dog or two can come and eat you alive." 

For a long time the three foxes were the only animals that took the two of them as guests. When they awoke in the evening and found that they had been out for several days, they would take their own lives in an instant, but if they were to take the dogs and cats that had been eating them, they would be burnt to the ground. 

The next day the three foxes were sitting in a very large room on two and one-half acres, where, for the first time, one could feel himself getting older and more beautiful. 

That night it took them two weeks to reach the farm where they had first left out of their way, and by the time they got back to their cottage their little cottage-house was ready for them again. 

For three weeks thereafter their lives depended on a few things. First, they were to live in peace between themselves, in peace with their dogs, in peace with their cats, in peace with the house where they had lived for a long time, and in peace with the land of England. Then, of course, the last was to take a wife and bear her children for another month. 

The six months passed without them ever having to be out to the farm again, and it came as a huge shock to find that as soon as the six months passed without them, their $Place had disappeared from their memory. 
